,0,1,2,3,4,5
-4.0,4.858405985325138,0.11726560024406066,0.34848591995623013,1.390496184385652,3.2135023800183604,0.85708094
-2.0,2.0019411916780396,0.19204308464934833,0.35268960150357015,1.1725020935855845,4.9255716453262375,0.76998174
0.0,7.245907752415206,0.28781893181773366,0.1530953808320729,0.5913720057651985,6.406573833854568,0.6217184
2.0,5.245320567980632,0.3623624075114313,0.20501554764709454,0.48739676373078056,6.2797236513511,0.6203194
4.0,2.3134035682733995,0.32163420037504875,0.24843286602982326,1.048570613421453,5.785929399782236,0.6775967
6.0,1.7876781093954441,0.23153958388278553,0.3916144646706053,1.7913362309304903,5.812862693252382,0.68572944
8.0,37.909047378895316,4.992916648010262,0.007159253033500707,20.835125538249894,0.2302165667426545,-1.0
-8.0,22.31633027879449,0.2797082039998262,0.06158597139509078,2.01762964528018,1.1407019757391859,0.42687616
-6.0,11.363431422455516,0.061578489469395044,0.2137902798293386,1.5039086660860255,1.7135978129777822,0.82666254
-4.0,4.474176527788569,0.13963945861607566,0.3370373782689029,1.3480177256616621,3.2862034273239926,0.8526824
-2.0,2.511120882050224,0.16523393599702418,0.41091008243130717,1.0559463275618375,4.944128090973484,0.7670452
0.0,7.241999047235155,0.3008835372941633,0.1877286693613723,0.5170114838875536,6.30502108108548,0.596753
2.0,5.731380190536747,0.3449526763594545,0.17277285557053038,0.6940684361465589,6.235143266981814,0.6187647
4.0,8.250011325237772,0.25553444571361295,0.18562082776751512,1.2007271467008167,5.493824599787143,0.68702424
6.0,2.175623792066659,0.22111218561429355,0.4221790033630637,1.704884392249128,5.707111148534479,0.69380534
8.0,37.90909360440565,4.994779666297847,0.01966906517619895,20.831320520761366,0.3659713127335928,-1.0
-8.0,29.592154414541916,0.08487118991636125,0.06977674361034661,4.911361923545588,1.3981652128506272,0.07235113
-6.0,10.465732152818887,0.46685254091076095,0.19702598071561325,1.5816786247871482,1.554108966665542,0.73574835
-4.0,4.890144170037036,0.15449823838490306,0.3561844968491219,1.116314851329041,3.392396690328157,0.81477594
-2.0,2.744174040768734,0.18690222614844768,0.3939822286937944,0.8710695245393769,4.9082883820475285,0.776169
0.0,3.470013638794546,0.3110290945439291,0.2700851224394967,0.6098313755949061,6.386403558638262,0.6511673
2.0,7.826125556501193,0.24718753104008295,0.10521846093544801,0.6851457292498625,6.083057395315986,0.64739454
4.0,10.603443986590502,0.26051892622623496,0.2200032260250849,0.9731039637879847,5.391511628311476,0.66291857
6.0,5.551106157465813,0.20760228420901203,0.46023176040868086,1.4084150792889272,5.485409671764035,0.6977532
8.0,37.90907836968018,4.994269254079326,0.019086007057038223,20.831623647126747,0.3698434318709766,-1.0
